"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"99999913782","2023-10-17T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0625","1745","","61","","","","","6.0","0","-7.5","4","69","53","340","18","0.00","","","010","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 53PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.0 24 HR AVG TEMP (F): 61DEPART FROM NORMAL: -8  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-10-18T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0626","1743","","64","","","","","5.0","0","-4.2","1","70","58","020","11","0.00","","","120","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 58PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.0 24 HR AVG TEMP (F): 64DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-10-19T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0627","1742","","66","","","","","4.9","1","-1.9","0","72","59","110","12","0.00","","","110","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 59PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.9 24 HR AVG TEMP (F): 66DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1","","","","","","","","","",""
"99999913782","2023-10-20T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0627","1741","","68","","","","","6.8","3","0.4","0","74","61","360","29","0.17","","","210","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.17 24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 61PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F): 68DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3","","","","","","","","","",""
"99999913782","2023-10-21T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0628","1740","","65","","","","","5.9","0","-2.3","0","73","56","300","17","0.00","","","330","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 56PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.9 24 HR AVG TEMP (F): 65DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-10-22T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0629","1739","","72","","","","","6.1","7","4.9","0","80","63","320","17","0.00","","","320","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8024 HR MIN TEMP (F): 63PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 11FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.1 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7","","","","","","","","","",""
"99999913782","2023-10-23T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0630","1738","","64","","","","","10.5","0","-2.8","1","70","58","030","20","0.00","","","030","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 58PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG): 30 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.5 24 HR AVG TEMP (F): 64DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-10-24T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0631","1737","","66","","","","","10.7","1","-0.5","0","74","58","090","19","0.00","","","090","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 58PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG): 90 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.7 24 HR AVG TEMP (F): 66DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1","","","","","","","","","",""
"99999913782","2023-10-25T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0631","1736","","69","","","","","10.4","4","2.7","0","75","63","060","22","0.00","","","060","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 63PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG): 60 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F): 69DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  4","","","","","","","","","",""
"99999913782","2023-10-26T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0632","1735","","73","","","","","9.6","8","7.0","0","77","68","080","17","0.00","","","090","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 68PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.6 24 HR AVG TEMP (F): 73DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  8","","","","","","","","","",""
"99999913782","2023-10-27T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0633","1734","","73","","","","","4.7","8","7.3","0","78","67","130","12","0.00","","","120","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 67PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F): 73DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  8","","","","","","","","","",""
"99999913782","2023-10-28T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0634","1733","","72","","","","","3.5","7","6.5","0","78","66","140","12","0.00","","","140","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 66PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 11FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.5 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7","","","","","","","","","",""
"99999913782","2023-10-29T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0635","1732","","72","","","","","4.4","7","6.8","0","78","66","190","16","0.00","","","170","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 66PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.4 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7","","","","","","","","","",""
"99999913782","2023-10-30T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0636","1731","","75","","","","","4.5","10","10.0","0","81","68","170","15","0.00","","","180","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 68PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 11FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.5 24 HR AVG TEMP (F): 75DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 10","","","","","","","","","",""
"99999913782","2023-10-31T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0636","1730","","64","","","","","8.9","0","-0.7","1","70","58","360","23","0.00","","","010","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 58PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-10-31T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOM  ","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","0","0","0","0","0.4","-14","-28","0.5","0.4","","","0.59","12-12","","","","","","","","75.1","69.0","","","","62.9","","","","","","8.1","2420","136","","12","12","","","150","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99999913782","2023-11-01T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0637","1729","","53","","","","","16.9","0","-11.5","12","58","48","350","34","0.00","","","020","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 48PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):16.9 24 HR AVG TEMP (F): 53DEPART FROM NORMAL:-11  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-11-02T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0638","1728","","51","","","","","14.6","0","-13.2","14","60","41","020","29","0.00","","","020","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 41PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):14.6 24 HR AVG TEMP (F): 51DEPART FROM NORMAL:-13  HEATING DEGREE DAYS: 14 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-11-03T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0639","1727","","58","","","","","11.3","0","-6.0","7","67","49","010","22","0.00","","","010","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 49PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 19FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.3 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: -6  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-11-04T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0640","1726","","63","","","","","10.6","0","-0.7","2","73","53","360","20","0.00","","","350","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 53PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.6 24 HR AVG TEMP (F): 63DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-11-05T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0641","1726","","65","","","","","6.2","0","1.5","0","75","54","010","16","0.00","","","360","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 54PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.2 24 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","","","","","","","","","",""
"99999913782","2023-11-06T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0642","1725","","66","","","","","3.8","1","2.8","0","75","56","360","14","0.00","","","360","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 56PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.8 24 HR AVG TEMP (F): 66DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1","","","","","","","","","",""
"99999913782","2023-11-07T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0642","1724","","68","","","","","4.7","3","5.0","0","77","58","220","16","0.00","","","210","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 58PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F): 68DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3","","","","","","","","","",""
"99999913782","2023-11-08T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0643","1723","","68","","","","","5.1","3","5.3","0","76","60","180","14","0.00","","","180","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 60PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.1 24 HR AVG TEMP (F): 68DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3","","","","","","","","","",""
"99999913782","2023-11-09T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0644","1722","","69","","","","","5.5","4","6.5","0","75","62","220","16","0.00","","","210","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 62PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.5 24 HR AVG TEMP (F): 69DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  4","","","","","","","","","",""
"99999913782","2023-11-10T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0645","1722","","72","","","","","5.3","7","9.8","0","81","63","030","19","0.00","","","030","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 63PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG): 30 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.3 24 HR AVG TEMP (F): 72DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7","","","","","","","","","",""
"99999913782","2023-11-11T23:59:00","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","SOD  ","6","","","","","","","","","","","","","","","","","0646","1721","","60","","","","","13.9","0","-2.0","5","66","53","030","23","0.15","","","020","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD35924 HR PRECIPITATION (IN): 0.15 24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 53PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG): 30 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):13.9 24 HR AVG TEMP (F): 60DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  5 COOLING DEGREE DAYS:  0","","","","","","","","","",""
